logMicros,flightMicros,logDt,state,voltage,yaw,pitch,roll,aX,aY,aZ,gX,gY,gZ,altitude,temp,yPID,zPID,yServo,zServo,pyro1,pyro2,pyro1Cont,pyro2Cont,abort
64884868,0,20261,1,8.16,0.009,-0.003,-0.021,9.56,0.37,-0.29,0,0,0,-0.32,14.1,0,0,0,0,0,0,1,0,0
64902698,0,17830,1,8.16,0.009,-0.003,-0.021,9.57,0.3,-0.28,0,0,0,-0.33,14.11,0,0,0,0,0,0,1,0,0
64919766,0,17068,1,8.16,0.009,-0.003,-0.021,9.54,0.34,-0.27,0,0,0,-0.33,14.11,0,0,0,0,0,0,1,0,0
64938592,0,18826,1,8.17,0.009,-0.003,-0.021,9.55,0.31,-0.28,0,0,0,-0.34,14.11,0,0,0,0,0,0,1,0,0
64958447,0,19855,1,8.18,0.009,-0.003,-0.021,9.55,0.34,-0.29,-0.01,0,-0.01,-0.37,14.11,0,0,0,0,0,0,1,0,0
64975493,0,17046,1,8.17,0.009,-0.003,-0.021,9.56,0.36,-0.24,0,0,0,-0.38,14.11,0,0,0,0,0,0,1,0,0
64992190,0,16697,1,8.18,0.009,-0.003,-0.021,9.54,0.35,-0.25,0,0,0,-0.4,14.11,0,0,0,0,0,0,1,0,0
65009347,0,17157,1,8.17,0.009,-0.003,-0.021,9.58,0.33,-0.27,0,0,0,-0.42,14.11,0,0,0,0,0,0,1,0,0
65026536,0,17189,1,8.18,0.009,-0.003,-0.021,9.56,0.33,-0.27,0,0,0,-0.42,14.1,0,0,0,0,0,0,1,0,0
65043904,0,17368,1,8.18,0.009,-0.003,-0.021,9.58,0.31,-0.25,0,0,0,-0.44,14.12,0,0,0,0,0,0,1,0,0
65061381,0,17477,1,8.18,0.009,-0.003,-0.021,9.56,0.32,-0.29,0,0,0,-0.41,14.11,0,0,0,0,0,0,1,0,0
65078816,0,17435,1,8.18,0.009,-0.003,-0.021,9.56,0.32,-0.28,0,0,0,-0.41,14.11,0,0,0,0,0,0,1,0,0
65095882,0,17066,1,8.18,0.009,-0.003,-0.021,9.57,0.34,-0.28,0,0,0,-0.42,14.1,0,0,0,0,0,0,1,0,0
65113096,0,17214,1,8.17,0.009,-0.003,-0.021,9.57,0.35,-0.24,0,0,0,-0.42,14.09,0,0,0,0,0,0,1,0,0
65130487,0,17391,1,8.17,0.009,-0.003,-0.021,9.56,0.33,-0.26,0,0,0,-0.43,14.12,0,0,0,0,0,0,1,0,0
65147342,0,16855,1,8.17,0.009,-0.003,-0.021,9.56,0.37,-0.28,0,0,0,-0.44,14.12,0,0,0,0,0,0,1,0,0
65165249,0,17907,1,8.17,0.009,-0.003,-0.021,9.56,0.32,-0.25,0,0,0,-0.45,14.11,0,0,0,0,0,0,1,0,0
65182407,0,17158,1,8.17,0.009,-0.003,-0.021,9.58,0.29,-0.27,0,0,0,-0.45,14.11,0,0,0,0,0,0,1,0,0
65199376,0,16969,1,8.17,0.009,-0.003,-0.021,9.55,0.35,-0.27,0,0,0,-0.45,14.11,0,0,0,0,0,0,1,0,0
65216533,0,17157,1,8.17,0.009,-0.003,-0.021,9.56,0.34,-0.27,0,0,0,-0.45,14.11,0,0,0,0,0,0,1,0,0
65234385,0,17852,1,8.18,0.009,-0.003,-0.021,9.57,0.33,-0.27,0,0,0,-0.43,14.12,0,0,0,0,0,0,1,0,0
65251544,0,17159,1,8.17,0.009,-0.003,-0.021,9.57,0.37,-0.27,-0.01,0,0,-0.41,14.12,0,0,0,0,0,0,1,0,0
65268555,0,17011,1,8.18,0.009,-0.003,-0.021,9.57,0.34,-0.29,-0.01,0,0,-0.42,14.11,0,0,0,0,0,0,1,0,0
65285597,0,17042,1,8.16,0.009,-0.003,-0.022,9.55,0.34,-0.25,0,0,0,-0.41,14.12,0,0,0,0,0,0,1,0,0
65304565,0,18968,1,8.18,0.009,-0.003,-0.022,9.56,0.32,-0.27,0,0,0,-0.43,14.1,0,0,0,0,0,0,1,0,0
65324042,0,19477,1,8.16,0.009,-0.003,-0.022,9.56,0.31,-0.27,0,0,0,-0.46,14.12,0,0,0,0,0,0,1,0,0
65343144,0,19102,1,8.17,0.009,-0.003,-0.022,9.57,0.36,-0.28,0,0,0,-0.46,14.12,0,0,0,0,0,0,1,0,0
65360246,0,17102,1,8.18,0.009,-0.003,-0.022,9.58,0.34,-0.27,0,0,0,-0.46,14.1,0,0,0,0,0,0,1,0,0
65377040,0,16794,1,8.18,0.009,-0.003,-0.022,9.55,0.36,-0.29,0,0,0,-0.46,14.1,0,0,0,0,0,0,1,0,0
65393735,0,16695,1,8.17,0.009,-0.003,-0.022,9.57,0.35,-0.24,-0.01,0,0,-0.46,14.11,0,0,0,0,0,0,1,0,0
65411531,0,17796,1,8.16,0.009,-0.003,-0.022,9.58,0.33,-0.26,-0.01,0,0,-0.44,14.11,0,0,0,0,0,0,1,0,0
65428576,0,17045,1,8.16,0.009,-0.003,-0.022,9.57,0.31,-0.29,0,0,0,-0.43,14.09,0,0,0,0,0,0,1,0,0
65446585,0,18009,1,8.16,0.009,-0.003,-0.022,9.57,0.33,-0.29,0,0,0,-0.43,14.11,0,0,0,0,0,0,1,0,0
65463393,0,16808,1,8.17,0.009,-0.003,-0.022,9.56,0.34,-0.26,0,0,0,-0.42,14.11,0,0,0,0,0,0,1,0,0
65481192,0,17799,1,8.16,0.009,-0.003,-0.022,9.56,0.36,-0.27,0,0,0,-0.4,14.11,0,0,0,0,0,0,1,0,0
65498237,0,17045,1,8.16,0.009,-0.003,-0.022,9.57,0.36,-0.28,0,0,0,-0.4,14.11,0,0,0,0,0,0,1,0,0
65515514,0,17277,1,8.17,0.009,-0.003,-0.022,9.56,0.36,-0.25,0,0,0,-0.37,14.11,0,0,0,0,0,0,1,0,0
65532673,0,17159,1,8.17,0.009,-0.003,-0.022,9.56,0.35,-0.26,0,0,0,-0.36,14.11,0,0,0,0,0,0,1,0,0
65549847,0,17174,1,8.18,0.009,-0.003,-0.022,9.57,0.3,-0.28,0,0,0,-0.35,14.11,0,0,0,0,0,0,1,0,0
65567217,0,17370,1,8.17,0.009,-0.003,-0.022,9.57,0.34,-0.28,0.01,0,0,-0.36,14.11,0,0,0,0,0,0,1,0,0
65585125,0,17908,1,8.18,0.009,-0.003,-0.022,9.57,0.3,-0.27,0,0,0,-0.35,14.12,0,0,0,0,0,0,1,0,0
65602767,0,17642,1,8.16,0.009,-0.003,-0.022,9.56,0.33,-0.26,0,0,0,-0.33,14.11,0,0,0,0,0,0,1,0,0
65620244,0,17477,1,8.16,0.009,-0.003,-0.022,9.58,0.34,-0.27,0,0,0,-0.33,14.1,0,0,0,0,0,0,1,0,0
65638492,0,18248,1,8.16,0.009,-0.003,-0.022,9.54,0.35,-0.27,0,0,0,-0.33,14.1,0,0,0,0,0,0,1,0,0
65655923,0,17431,1,8.18,0.009,-0.003,-0.022,9.57,0.34,-0.26,0,0,0,-0.31,14.11,0,0,0,0,0,0,1,0,0
65673523,0,17600,1,8.17,0.009,-0.003,-0.022,9.57,0.31,-0.26,0,0,0,-0.3,14.11,0,0,0,0,0,0,1,0,0
65690513,0,16990,1,8.17,0.009,-0.003,-0.022,9.58,0.32,-0.28,0,0,0,-0.33,14.12,0,0,0,0,0,0,1,0,0
65707637,0,17124,1,8.17,0.009,-0.003,-0.022,9.55,0.31,-0.29,0,0,0,-0.3,14.11,0,0,0,0,0,0,1,0,0
65724827,0,17190,1,8.17,0.009,-0.003,-0.022,9.56,0.33,-0.27,0,0,0,-0.32,14.11,0,0,0,0,0,0,1,0,0
65742287,0,17460,1,8.16,0.009,-0.003,-0.022,9.56,0.35,-0.26,0,0,0,-0.29,14.1,0,0,0,0,0,0,1,0,0
65759389,0,17102,1,8.16,0.009,-0.003,-0.022,9.56,0.33,-0.26,0,0,0,-0.29,14.1,0,0,0,0,0,0,1,0,0
65776568,0,17179,1,8.16,0.009,-0.003,-0.022,9.58,0.34,-0.26,0,0,0,-0.29,14.12,0,0,0,0,0,0,1,0,0
65793614,0,17046,1,8.17,0.009,-0.003,-0.022,9.57,0.33,-0.27,0,0,0,-0.29,14.12,0,0,0,0,0,0,1,0,0
65811297,0,17683,1,8.17,0.009,-0.003,-0.022,9.55,0.32,-0.28,0,0,0,-0.31,14.12,0,0,0,0,0,0,1,0,0
65828609,0,17312,1,8.18,0.009,-0.003,-0.022,9.57,0.36,-0.26,0,0,0,-0.3,14.1,0,0,0,0,0,0,1,0,0
65845675,0,17066,1,8.18,0.009,-0.003,-0.022,9.56,0.32,-0.28,0,0,0,-0.32,14.13,0,0,0,0,0,0,1,0,0
65862778,0,17103,1,8.16,0.009,-0.003,-0.022,9.56,0.34,-0.28,0,0,0,-0.34,14.11,0,0,0,0,0,0,1,0,0
65880984,0,18206,1,8.17,0.009,-0.003,-0.022,9.55,0.36,-0.25,0,0,0,-0.36,14.13,0,0,0,0,0,0,1,0,0
65899972,0,18988,1,8.17,0.009,-0.003,-0.022,9.55,0.37,-0.31,-0.01,0,0,-0.36,14.13,0,0,0,0,0,0,1,0,0
65917340,0,17368,1,8.18,0.009,-0.003,-0.022,9.58,0.33,-0.28,0,0,0,-0.36,14.12,0,0,0,0,0,0,1,0,0
65935136,0,17796,1,8.17,0.009,-0.003,-0.022,9.57,0.29,-0.3,0,0,0,-0.35,14.1,0,0,0,0,0,0,1,0,0
65952238,0,17102,1,8.16,0.009,-0.003,-0.022,9.57,0.34,-0.27,0,0,0,-0.35,14.12,0,0,0,0,0,0,1,0,0
65969694,0,17456,1,8.17,0.009,-0.003,-0.022,9.55,0.33,-0.25,0,0,0,-0.31,14.11,0,0,0,0,0,0,1,0,0
65986813,0,17119,1,8.16,0.009,-0.003,-0.022,9.57,0.36,-0.23,0,0,0,-0.3,14.11,0,0,0,0,0,0,1,0,0
66005101,0,18288,1,8.17,0.009,-0.003,-0.022,9.56,0.37,-0.28,-0.01,0,0,-0.31,14.12,0,0,0,0,0,0,1,0,0
66022147,0,17046,1,8.18,0.009,-0.003,-0.022,9.56,0.37,-0.28,0,0,0,-0.31,14.12,0,0,0,0,0,0,1,0,0
66039093,0,16946,1,8.18,0.01,-0.003,-0.022,9.59,0.34,-0.28,0,0,0,-0.31,14.12,0,0,0,0,0,0,1,0,0
66056195,0,17102,1,8.17,0.01,-0.003,-0.022,9.57,0.33,-0.25,0,0,0,-0.29,14.11,0,0,0,0,0,0,1,0,0
66073329,0,17134,1,8.17,0.009,-0.003,-0.022,9.56,0.31,-0.27,0,0,0,-0.3,14.12,0,0,0,0,0,0,1,0,0
66090761,0,17432,1,8.17,0.009,-0.003,-0.022,9.56,0.33,-0.27,0,0,0,-0.29,14.11,0,0,0,0,0,0,1,0,0
66108172,0,17411,1,8.16,0.009,-0.003,-0.022,9.57,0.34,-0.27,0,0,0,-0.29,14.13,0,0,0,0,0,0,1,0,0
66125218,0,17046,1,8.18,0.009,-0.003,-0.022,9.55,0.37,-0.28,0,0,0,-0.27,14.12,0,0,0,0,0,0,1,0,0
66141911,0,16693,1,8.16,0.009,-0.003,-0.022,9.57,0.36,-0.29,0,0,0,-0.27,14.13,0,0,0,0,0,0,1,0,0
66159321,0,17410,1,8.16,0.009,-0.003,-0.022,9.55,0.35,-0.25,0,0,0,-0.27,14.13,0,0,0,0,0,0,1,0,0
66176719,0,17398,1,8.18,0.009,-0.003,-0.022,9.57,0.34,-0.27,0,0,0,-0.26,14.11,0,0,0,0,0,0,1,0,0
66193460,0,16741,1,8.17,0.009,-0.003,-0.022,9.57,0.32,-0.27,0,0,0,-0.25,14.12,0,0,0,0,0,0,1,0,0
66212209,0,18749,1,8.15,0.009,-0.003,-0.022,9.56,0.34,-0.25,0,0,0,-0.29,14.12,0,0,0,0,0,0,1,0,0
66230845,0,18636,1,8.17,0.009,-0.003,-0.022,9.56,0.35,-0.27,0,0,0,-0.26,14.12,0,0,0,0,0,0,1,0,0
66248152,0,17307,1,8.17,0.009,-0.003,-0.022,9.56,0.33,-0.27,0,0,0,-0.28,14.12,0,0,0,0,0,0,1,0,0
66265820,0,17668,1,8.18,0.009,-0.003,-0.022,9.55,0.35,-0.29,0,0,0,-0.28,14.12,0,0,0,0,0,0,1,0,0
66282866,0,17046,1,8.18,0.009,-0.003,-0.022,9.56,0.34,-0.27,0,0,0,-0.29,14.12,0,0,0,0,0,0,1,0,0
66300286,0,17420,1,8.17,0.009,-0.003,-0.022,9.55,0.34,-0.28,0,0,0,-0.33,14.12,0,0,0,0,0,0,1,0,0
66317333,0,17047,1,8.17,0.009,-0.003,-0.022,9.54,0.32,-0.27,0,0,0,-0.33,14.12,0,0,0,0,0,0,1,0,0
66334685,0,17352,1,8.16,0.009,-0.003,-0.022,9.58,0.32,-0.28,0,0,0,-0.33,14.13,0,0,0,0,0,0,1,0,0
66354428,0,19743,1,8.16,0.009,-0.003,-0.022,9.57,0.35,-0.28,0,0,0,-0.33,14.13,0,0,0,0,0,0,1,0,0
66371418,0,16990,1,8.17,0.009,-0.003,-0.022,9.56,0.34,-0.3,0,0,0,-0.34,14.13,0,0,0,0,0,0,1,0,0
66389382,0,17964,1,8.18,0.009,-0.003,-0.022,9.58,0.33,-0.28,0,0,0,-0.36,14.13,0,0,0,0,0,0,1,0,0
66406429,0,17047,1,8.17,0.009,-0.003,-0.022,9.57,0.36,-0.25,0,0,0,-0.36,14.13,0,0,0,0,0,0,1,0,0
66424788,0,18359,1,8.16,0.01,-0.003,-0.022,9.56,0.34,-0.25,0,0,0.01,-0.37,14.13,0,0,0,0,0,0,1,0,0
66442213,0,17425,1,8.17,0.01,-0.003,-0.022,9.58,0.33,-0.26,0,-0.01,0,-0.37,14.12,0,0,0,0,0,0,1,0,0
66459634,0,17421,1,8.17,0.01,-0.003,-0.022,9.54,0.32,-0.28,0,0,0,-0.37,14.12,0,0,0,0,0,0,1,0,0
66477543,0,17909,1,8.16,0.01,-0.003,-0.022,9.59,0.32,-0.29,0,0,0,-0.36,14.12,0,0,0,0,0,0,1,0,0
66495184,0,17641,1,8.17,0.01,-0.003,-0.022,9.56,0.34,-0.26,0,0,0,-0.36,14.12,0,0,0,0,0,0,1,0,0
66512593,0,17409,1,8.18,0.01,-0.003,-0.022,9.59,0.36,-0.28,0,0,0,-0.37,14.12,0,0,0,0,0,0,1,0,0
66531728,0,19135,1,8.17,0.01,-0.003,-0.022,9.55,0.34,-0.29,0,0,0,-0.36,14.12,0,0,0,0,0,0,1,0,0
66548718,0,16990,1,8.18,0.01,-0.003,-0.022,9.57,0.34,-0.29,0,0,0,-0.37,14.14,0,0,0,0,0,0,1,0,0
66566344,0,17626,1,8.16,0.01,-0.003,-0.022,9.58,0.33,-0.27,0,0,0,-0.37,14.12,0,0,0,0,0,0,1,0,0
66583390,0,17046,1,8.17,0.009,-0.003,-0.022,9.56,0.32,-0.28,0,0,0,-0.35,14.12,0,0,0,0,0,0,1,0,0
66601729,0,18339,1,8.18,0.009,-0.003,-0.022,9.55,0.34,-0.27,0,0,0,-0.34,14.13,0,0,0,0,0,0,1,0,0
66620695,0,18966,1,8.18,0.009,-0.003,-0.022,9.58,0.34,-0.24,0,0,0,-0.32,14.13,0,0,0,0,0,0,1,0,0
66638045,0,17350,1,8.18,0.009,-0.003,-0.022,9.55,0.35,-0.29,0,0,0,-0.32,14.13,0,0,0,0,0,0,1,0,0
66655112,0,17067,1,8.17,0.009,-0.003,-0.022,9.57,0.35,-0.27,0,0,0,-0.3,14.14,0,0,0,0,0,0,1,0,0
66672270,0,17158,1,8.17,0.009,-0.003,-0.022,9.56,0.33,-0.29,0,0,0,-0.3,14.12,0,0,0,0,0,0,1,0,0
66690280,0,18010,1,8.16,0.009,-0.003,-0.022,9.55,0.33,-0.27,0,0,0,-0.28,14.13,0,0,0,0,0,0,1,0,0
66707648,0,17368,1,8.18,0.009,-0.003,-0.022,9.56,0.33,-0.29,0,0,0,-0.28,14.13,0,0,0,0,0,0,1,0,0
66725059,0,17411,1,8.17,0.009,-0.003,-0.022,9.56,0.36,-0.28,0,0,0,-0.27,14.12,0,0,0,0,0,0,1,0,0
66742105,0,17046,1,8.17,0.009,-0.003,-0.022,9.56,0.35,-0.27,0,0,0,-0.25,14.12,0,0,0,0,0,0,1,0,0
66759527,0,17422,1,8.17,0.009,-0.003,-0.022,9.56,0.33,-0.25,0,0,0,-0.25,14.12,0,0,0,0,0,0,1,0,0
66779091,0,19564,1,8.17,0.01,-0.003,-0.022,9.55,0.36,-0.28,0,0,0,-0.25,14.13,0,0,0,0,0,0,1,0,0
66796098,0,17007,1,8.18,0.009,-0.003,-0.022,9.57,0.32,-0.27,0,0,0,-0.24,14.12,0,0,0,0,0,0,1,0,0
66814006,0,17908,1,8.17,0.009,-0.003,-0.022,9.56,0.33,-0.26,-0.01,0,0,-0.24,14.13,0,0,0,0,0,0,1,0,0
66830996,0,16990,1,8.17,0.01,-0.003,-0.022,9.56,0.32,-0.29,-0.01,0,0,-0.24,14.12,0,0,0,0,0,0,1,0,0
66848960,0,17964,1,8.18,0.01,-0.003,-0.022,9.55,0.33,-0.26,0,0,0,-0.24,14.13,0,0,0,0,0,0,1,0,0
66867443,0,18483,1,8.18,0.01,-0.003,-0.022,9.58,0.33,-0.27,0,0,0,-0.22,14.12,0,0,0,0,0,0,1,0,0
66884869,0,17426,1,8.17,0.01,-0.003,-0.023,9.56,0.33,-0.28,0,0,0,-0.21,14.13,0,0,0,0,0,0,1,0,0
66902291,0,17422,1,8.17,0.01,-0.003,-0.022,9.55,0.34,-0.28,0,0,0,-0.21,14.14,0,0,0,0,0,0,1,0,0
66919392,0,17101,1,8.17,0.01,-0.003,-0.022,9.59,0.34,-0.27,0,0,0,-0.21,14.14,0,0,0,0,0,0,1,0,0
66936461,0,17069,1,8.17,0.01,-0.003,-0.022,9.59,0.33,-0.26,0,0,0,-0.22,14.13,0,0,0,0,0,0,1,0,0
66953544,0,17083,1,8.17,0.01,-0.003,-0.022,9.55,0.34,-0.29,-0.01,0,0,-0.24,14.13,0,0,0,0,0,0,1,0,0
66970942,0,17398,1,8.17,0.01,-0.003,-0.023,9.56,0.33,-0.27,0,0,0,-0.22,14.13,0,0,0,0,0,0,1,0,0
66987988,0,17046,1,8.18,0.01,-0.003,-0.023,9.56,0.33,-0.25,0,0,0,-0.2,14.13,0,0,0,0,0,0,1,0,0
67005896,0,17908,1,8.18,0.01,-0.003,-0.023,9.57,0.35,-0.28,0,0,0,-0.22,14.14,0,0,0,0,0,0,1,0,0
67022715,0,16819,1,8.17,0.01,-0.003,-0.023,9.57,0.33,-0.27,0,0,0,-0.23,14.13,0,0,0,0,0,0,1,0,0
67041266,0,18551,1,8.17,0.01,-0.003,-0.022,9.57,0.33,-0.27,0,0,0,-0.21,14.13,0,0,0,0,0,0,1,0,0
67061074,0,19808,1,8.18,0.01,-0.003,-0.023,9.59,0.33,-0.26,0,0,0,-0.21,14.13,0,0,0,0,0,0,1,0,0
67079766,0,18692,1,8.18,0.01,-0.003,-0.023,9.59,0.35,-0.28,0,0,0,-0.21,14.13,0,0,0,0,0,0,1,0,0
67096532,0,16766,1,8.17,0.01,-0.003,-0.023,9.56,0.32,-0.28,0,0,0,-0.21,14.12,0,0,0,0,0,0,1,0,0
67114440,0,17908,1,8.16,0.01,-0.003,-0.023,9.59,0.32,-0.27,0,0,0,-0.22,14.13,0,0,0,0,0,0,1,0,0
67131937,0,17497,1,8.17,0.01,-0.003,-0.023,9.59,0.32,-0.27,0,0,0,-0.19,14.14,0,0,0,0,0,0,1,0,0
67149382,0,17445,1,8.16,0.01,-0.003,-0.023,9.61,0.36,-0.26,0,0,0,-0.17,14.12,0,0,0,0,0,0,1,0,0
67168459,0,19077,1,8.16,0.01,-0.003,-0.023,9.57,0.33,-0.29,0,0,0,-0.17,14.14,0,0,0,0,0,0,1,0,0
67185505,0,17046,1,8.16,0.01,-0.003,-0.023,9.59,0.34,-0.25,0,0,0,-0.16,14.14,0,0,0,0,0,0,1,0,0
67204198,0,18693,1,8.17,0.01,-0.003,-0.023,9.56,0.34,-0.29,0,0,0,-0.16,14.14,0,0,0,0,0,0,1,0,0
67222006,0,17808,1,8.17,0.01,-0.003,-0.023,9.54,0.34,-0.27,0,0,0,-0.18,14.14,0,0,0,0,0,0,1,0,0
67239022,0,17016,1,8.17,0.01,-0.003,-0.023,9.59,0.35,-0.29,0,0,0,-0.18,14.14,0,0,0,0,0,0,1,0,0
67257087,0,18065,1,8.18,0.01,-0.003,-0.023,9.55,0.34,-0.27,0,0,0,-0.23,14.14,0,0,0,0,0,0,1,0,0
67274301,0,17214,1,8.17,0.01,-0.003,-0.023,9.56,0.34,-0.26,0,0,0,-0.24,14.13,0,0,0,0,0,0,1,0,0
67292097,0,17796,1,8.18,0.01,-0.003,-0.023,9.55,0.37,-0.27,0,0,0,-0.28,14.14,0,0,0,0,0,0,1,0,0
67308912,0,16815,1,8.14,0.01,-0.003,-0.023,9.57,0.33,-0.25,0,0,0,-0.29,14.16,0,0,0,0,0,0,1,0,0
67326552,0,17640,1,8.17,0.01,-0.003,-0.023,9.57,0.37,-0.28,0,0,0,-0.32,14.14,0,0,0,0,0,0,1,0,0
67343597,0,17045,1,8.17,0.01,-0.003,-0.023,9.56,0.33,-0.27,0,0,0,-0.33,14.14,0,0,0,0,0,0,1,0,0
67361019,0,17422,1,8.17,0.01,-0.003,-0.023,9.56,0.34,-0.26,0,0,0,-0.34,14.14,0,0,0,0,0,0,1,0,0
67378121,0,17102,1,8.17,0.01,-0.003,-0.023,9.57,0.33,-0.26,0,0,0,-0.34,14.14,0,0,0,0,0,0,1,0,0
67396001,0,17880,1,8.18,0.01,-0.003,-0.023,9.54,0.33,-0.27,0,0,0,-0.32,14.14,0,0,0,0,0,0,1,0,0
67415808,0,19807,1,8.18,0.01,-0.003,-0.023,9.56,0.34,-0.28,0,0,0,-0.33,14.14,0,0,0,0,0,0,1,0,0
67432853,0,17045,1,8.15,0.01,-0.003,-0.023,9.58,0.34,-0.28,0,0,0,-0.31,14.15,0,0,0,0,0,0,1,0,0
67450817,0,17964,1,8.16,0.01,-0.003,-0.023,9.56,0.32,-0.26,0,0,0,-0.32,14.16,0,0,0,0,0,0,1,0,0
67469397,0,18580,1,8.18,0.01,-0.003,-0.023,9.59,0.33,-0.26,0,0,0,-0.33,14.13,0,0,0,0,0,0,1,0,0
67486227,0,16830,1,8.17,0.01,-0.003,-0.023,9.57,0.35,-0.29,0,0,0,-0.34,14.13,0,0,0,0,0,0,1,0,0
67505194,0,18967,1,8.17,0.01,-0.003,-0.023,9.56,0.33,-0.24,0,0,0,-0.35,14.15,0,0,0,0,0,0,1,0,0
67522240,0,17046,1,8.16,0.01,-0.003,-0.023,9.58,0.34,-0.29,0,0,0,-0.36,14.13,0,0,0,0,0,0,1,0,0
67539661,0,17421,1,8.16,0.01,-0.003,-0.023,9.56,0.33,-0.26,0,0,0,-0.36,14.13,0,0,0,0,0,0,1,0,0
67556459,0,16798,1,8.18,0.01,-0.003,-0.023,9.57,0.33,-0.28,0,0,0,-0.34,14.14,0,0,0,0,0,0,1,0,0
67573863,0,17404,1,8.17,0.01,-0.003,-0.023,9.58,0.31,-0.28,0,0,0,-0.35,14.14,0,0,0,0,0,0,1,0,0
67592989,0,19126,1,8.16,0.01,-0.003,-0.023,9.57,0.33,-0.26,0.01,0,0,-0.33,14.16,0,0,0,0,0,0,1,0,0
67609979,0,16990,1,8.16,0.01,-0.003,-0.023,9.56,0.34,-0.25,0,0,0,-0.32,14.14,0,0,0,0,0,0,1,0,0
67627595,0,17616,1,8.16,0.01,-0.003,-0.023,9.6,0.35,-0.27,0,0,0,-0.33,14.15,0,0,0,0,0,0,1,0,0
67644697,0,17102,1,8.18,0.01,-0.003,-0.023,9.56,0.34,-0.25,0,0,-0.01,-0.34,14.14,0,0,0,0,0,0,1,0,0
67661836,0,17139,1,8.16,0.01,-0.003,-0.023,9.57,0.33,-0.28,0,0,0,-0.3,14.14,0,0,0,0,0,0,1,0,0
67679262,0,17426,1,8.16,0.009,-0.003,-0.023,9.56,0.35,-0.27,0,0,0,-0.3,14.14,0,0,0,0,0,0,1,0,0
67696454,0,17192,1,8.18,0.009,-0.003,-0.023,9.56,0.35,-0.27,0,0,0,-0.25,14.13,0,0,0,0,0,0,1,0,0
67713556,0,17102,1,8.17,0.009,-0.003,-0.023,9.55,0.34,-0.29,-0.01,0,0,-0.26,14.14,0,0,0,0,0,0,1,0,0
67731409,0,17853,1,8.17,0.009,-0.003,-0.023,9.56,0.33,-0.26,0,0,0,-0.22,14.14,0,0,0,0,0,0,1,0,0
67750568,0,19159,1,8.17,0.009,-0.003,-0.023,9.56,0.34,-0.25,0,0,0,-0.24,14.14,0,0,0,0,0,0,1,0,0
67770368,0,19800,1,8.17,0.01,-0.003,-0.023,9.55,0.36,-0.28,0,0,0,-0.26,14.14,0,0,0,0,0,0,1,0,0
67787163,0,16795,1,8.17,0.01,-0.003,-0.023,9.57,0.33,-0.28,0,0,0,-0.27,14.14,0,0,0,0,0,0,1,0,0
67805015,0,17852,1,8.17,0.01,-0.003,-0.023,9.54,0.35,-0.27,0,0,0,-0.3,14.14,0,0,0,0,0,0,1,0,0
67822062,0,17047,1,8.17,0.009,-0.003,-0.023,9.56,0.33,-0.26,0,0,0,-0.3,14.16,0,0,0,0,0,0,1,0,0
67840467,0,18405,1,8.17,0.01,-0.003,-0.023,9.55,0.33,-0.27,0,0,0,-0.32,14.14,0,0,0,0,0,0,1,0,0
67860219,0,19752,1,8.17,0.01,-0.003,-0.023,9.56,0.32,-0.28,0,0,0,-0.32,14.17,0,0,0,0,0,0,1,0,0
67878912,0,18693,1,8.17,0.01,-0.003,-0.023,9.56,0.37,-0.27,0,0,0,-0.32,14.17,0,0,0,0,0,0,1,0,0
67896070,0,17158,1,8.18,0.009,-0.003,-0.023,9.57,0.35,-0.28,0,0,0,-0.33,14.13,0,0,0,0,0,0,1,0,0
67913922,0,17852,1,8.16,0.009,-0.003,-0.023,9.57,0.35,-0.27,0,0,0,-0.34,14.14,0,0,0,0,0,0,1,0,0
67930910,0,16988,1,8.16,0.01,-0.003,-0.023,9.55,0.36,-0.26,0,0,0,-0.33,14.14,0,0,0,0,0,0,1,0,0
67948309,0,17399,1,8.16,0.01,-0.003,-0.023,9.58,0.33,-0.25,0,0,0,-0.33,14.14,0,0,0,0,0,0,1,0,0
67967843,0,19534,1,8.17,0.01,-0.003,-0.023,9.55,0.32,-0.27,0,0,0,-0.33,14.16,0,0,0,0,0,0,1,0,0
67984889,0,17046,1,8.18,0.009,-0.003,-0.023,9.56,0.33,-0.29,0,0,0,-0.33,14.15,0,0,0,0,0,0,1,0,0
68002769,0,17880,1,8.17,0.009,-0.003,-0.023,9.57,0.34,-0.28,0,0,0,-0.35,14.16,0,0,0,0,0,0,1,0,0
68019878,0,17109,1,8.17,0.009,-0.003,-0.023,9.56,0.35,-0.28,0,0,0,-0.35,14.16,0,0,0,0,0,0,1,0,0
68037326,0,17448,1,8.17,0.009,-0.003,-0.023,9.56,0.33,-0.23,0,0,0,-0.33,14.14,0,0,0,0,0,0,1,0,0
68054372,0,17046,1,8.17,0.009,-0.003,-0.023,9.59,0.32,-0.24,0,0,0,-0.32,14.16,0,0,0,0,0,0,1,0,0
68071496,0,17124,1,8.16,0.009,-0.003,-0.023,9.55,0.34,-0.28,0,0,-0.01,-0.32,14.16,0,0,0,0,0,0,1,0,0
68088926,0,17430,1,8.16,0.009,-0.003,-0.023,9.56,0.33,-0.28,0,0,0,-0.34,14.16,0,0,0,0,0,0,1,0,0
68107688,0,18762,1,8.16,0.009,-0.003,-0.023,9.55,0.33,-0.29,-0.01,0,0,-0.33,14.16,0,0,0,0,0,0,1,0,0
